nom_produit,marque,prix,categorie,plateforme,site_source,url_produit,note,nombre_avis,disponibilite,page
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Shiseido (Simulé),17.93€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,Three,0,En stock,1
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Shiseido (Simulé),22.60€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,Four,0,En stock,1
The Black Maria,Shiseido (Simulé),52.15€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-black-maria_991/index.html,One,0,En stock,1
"Starving Hearts (Triangular Trade Trilogy, #1)",Shiseido (Simulé),13.99€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,Two,0,En stock,1
Shakespeare's Sonnets,Shiseido (Simulé),20.66€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/shakespeares-sonnets_989/index.html,Four,0,En stock,1
Set Me Free,Shiseido (Simulé),17.46€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/set-me-free_988/index.html,Five,0,En stock,1
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Shiseido (Simulé),52.29€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,Five,0,En stock,1
Rip it Up and Start Again,Shiseido (Simulé),35.02€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/rip-it-up-and-start-again_986/index.html,Five,0,En stock,1
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Shiseido (Simulé),57.25€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,Three,0,En stock,1
Olio,Shiseido (Simulé),23.88€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/olio_984/index.html,One,0,En stock,1
Mesaerion: The Best Science Fiction Stories 1800-1849,Shiseido (Simulé),37.59€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,One,0,En stock,1
Libertarianism for Beginners,Shiseido (Simulé),51.33€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/libertarianism-for-beginners_982/index.html,Two,0,En stock,1
It's Only the Himalayas,Shiseido (Simulé),45.17€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/its-only-the-himalayas_981/index.html,Two,0,En stock,1
In Her Wake,Shiseido (Simulé),12.84€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/in-her-wake_980/index.html,One,0,En stock,2
How Music Works,Shiseido (Simulé),37.32€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/how-music-works_979/index.html,Two,0,En stock,2
"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",Shiseido (Simulé),30.52€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/foolproof-preserving-a-guide-to-small-batch-jams-jellies-pickles-condiments-and-more-a-foolproof-guide-to-making-small-batch-jams-jellies-pickles-condiments-and-more_978/index.html,Three,0,En stock,2
Chase Me (Paris Nights #2),Shiseido (Simulé),25.27€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/chase-me-paris-nights-2_977/index.html,Five,0,En stock,2
Black Dust,Shiseido (Simulé),34.53€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/black-dust_976/index.html,Five,0,En stock,2
Birdsong: A Story in Pictures,Shiseido (Simulé),54.64€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/birdsong-a-story-in-pictures_975/index.html,Three,0,En stock,2
America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,Shiseido (Simulé),22.50€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/americas-cradle-of-quarterbacks-western-pennsylvanias-football-factory-from-johnny-unitas-to-joe-montana_974/index.html,Three,0,En stock,2
Aladdin and His Wonderful Lamp,Shiseido (Simulé),53.13€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/aladdin-and-his-wonderful-lamp_973/index.html,Three,0,En stock,2
Worlds Elsewhere: Journeys Around Shakespeare’s Globe,Shiseido (Simulé),40.30€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/worlds-elsewhere-journeys-around-shakespeares-globe_972/index.html,Five,0,En stock,2
Wall and Piece,Shiseido (Simulé),44.18€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/wall-and-piece_971/index.html,Four,0,En stock,2
The Four Agreements: A Practical Guide to Personal Freedom,Shiseido (Simulé),17.66€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-four-agreements-a-practical-guide-to-personal-freedom_970/index.html,Five,0,En stock,2
The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Shiseido (Simulé),31.05€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-five-love-languages-how-to-express-heartfelt-commitment-to-your-mate_969/index.html,Three,0,En stock,2
The Elephant Tree,Shiseido (Simulé),23.82€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-elephant-tree_968/index.html,Five,0,En stock,2
The Bear and the Piano,Shiseido (Simulé),36.89€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-bear-and-the-piano_967/index.html,One,0,En stock,2
Sophie's World,Shiseido (Simulé),15.94€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/sophies-world_966/index.html,Five,0,En stock,2
Penny Maybe,Shiseido (Simulé),33.29€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/penny-maybe_965/index.html,Three,0,En stock,2
Maude (1883-1993):She Grew Up with the country,Shiseido (Simulé),18.02€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/maude-1883-1993she-grew-up-with-the-country_964/index.html,Two,0,En stock,2
"In a Dark, Dark Wood",Shiseido (Simulé),19.63€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/in-a-dark-dark-wood_963/index.html,One,0,En stock,2
Behind Closed Doors,Shiseido (Simulé),52.22€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/behind-closed-doors_962/index.html,Four,0,En stock,2
You can't bury them all: Poems,Shiseido (Simulé),33.63€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/you-cant-bury-them-all-poems_961/index.html,Two,0,En stock,2
Slow States of Collapse: Poems,Shiseido (Simulé),57.31€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/slow-states-of-collapse-poems_960/index.html,Three,0,En stock,3
Reasons to Stay Alive,Shiseido (Simulé),26.41€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/reasons-to-stay-alive_959/index.html,Two,0,En stock,3
Private Paris (Private #10),Shiseido (Simulé),47.61€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/private-paris-private-10_958/index.html,Five,0,En stock,3
#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,Shiseido (Simulé),23.11€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/higherselfie-wake-up-your-life-free-your-soul-find-your-tribe_957/index.html,Five,0,En stock,3
Without Borders (Wanderlove #1),Shiseido (Simulé),45.07€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/without-borders-wanderlove-1_956/index.html,Two,0,En stock,3
When We Collided,Shiseido (Simulé),31.77€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/when-we-collided_955/index.html,One,0,En stock,3
"We Love You, Charlie Freeman",Shiseido (Simulé),50.27€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/we-love-you-charlie-freeman_954/index.html,Five,0,En stock,3
Untitled Collection: Sabbath Poems 2014,Shiseido (Simulé),14.27€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/untitled-collection-sabbath-poems-2014_953/index.html,Four,0,En stock,3
"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",Shiseido (Simulé),44.18€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/unseen-city-the-majesty-of-pigeons-the-discreet-charm-of-snails-other-wonders-of-the-urban-wilderness_952/index.html,Four,0,En stock,3
Unicorn Tracks,Shiseido (Simulé),18.78€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/unicorn-tracks_951/index.html,Three,0,En stock,3
"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",Shiseido (Simulé),25.52€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/unbound-how-eight-technologies-made-us-human-transformed-society-and-brought-our-world-to-the-brink_950/index.html,One,0,En stock,3
Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),Shiseido (Simulé),16.28€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/tsubasa-world-chronicle-2-tsubasa-world-chronicle-2_949/index.html,One,0,En stock,3
Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,Shiseido (Simulé),31.12€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/throwing-rocks-at-the-google-bus-how-growth-became-the-enemy-of-prosperity_948/index.html,Three,0,En stock,3
This One Summer,Shiseido (Simulé),19.49€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/this-one-summer_947/index.html,Four,0,En stock,3
Thirst,Shiseido (Simulé),17.27€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/thirst_946/index.html,Five,0,En stock,3
The Torch Is Passed: A Harding Family Story,Shiseido (Simulé),19.09€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-torch-is-passed-a-harding-family-story_945/index.html,One,0,En stock,3
The Secret of Dreadwillow Carse,Shiseido (Simulé),56.13€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-secret-of-dreadwillow-carse_944/index.html,One,0,En stock,3
"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",Shiseido (Simulé),56.41€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-pioneer-woman-cooks-dinnertime-comfort-classics-freezer-food-16-minute-meals-and-other-delicious-ways-to-solve-supper_943/index.html,One,0,En stock,3
The Past Never Ends,Shiseido (Simulé),56.50€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-past-never-ends_942/index.html,Four,0,En stock,3
The Natural History of Us (The Fine Art of Pretending #2),Shiseido (Simulé),45.22€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-natural-history-of-us-the-fine-art-of-pretending-2_941/index.html,Three,0,En stock,3
A Light in the Attic,Unilever (Simulé),51.77€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/a-light-in-the-attic_1000/index.html,Three,0,En stock,1
Tipping the Velvet,Unilever (Simulé),53.74€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/tipping-the-velvet_999/index.html,One,0,En stock,1
Soumission,Unilever (Simulé),50.10€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/soumission_998/index.html,One,0,En stock,1
Sharp Objects,Unilever (Simulé),47.82€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/sharp-objects_997/index.html,Four,0,En stock,1
Sapiens: A Brief History of Humankind,Unilever (Simulé),54.23€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,Five,0,En stock,1
The Requiem Red,Unilever (Simulé),22.65€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-requiem-red_995/index.html,One,0,En stock,1
The Dirty Little Secrets of Getting Your Dream Job,Unilever (Simulé),33.34€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,Four,0,En stock,1
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Unilever (Simulé),17.93€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,Three,0,En stock,1
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Unilever (Simulé),22.60€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,Four,0,En stock,1
The Black Maria,Unilever (Simulé),52.15€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-black-maria_991/index.html,One,0,En stock,1
"Starving Hearts (Triangular Trade Trilogy, #1)",Unilever (Simulé),13.99€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,Two,0,En stock,1
Shakespeare's Sonnets,Unilever (Simulé),20.66€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/shakespeares-sonnets_989/index.html,Four,0,En stock,1
Set Me Free,Unilever (Simulé),17.46€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/set-me-free_988/index.html,Five,0,En stock,1
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Unilever (Simulé),52.29€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,Five,0,En stock,1
Rip it Up and Start Again,Unilever (Simulé),35.02€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/rip-it-up-and-start-again_986/index.html,Five,0,En stock,1
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Unilever (Simulé),57.25€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,Three,0,En stock,1
Olio,Unilever (Simulé),23.88€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/olio_984/index.html,One,0,En stock,1
Mesaerion: The Best Science Fiction Stories 1800-1849,Unilever (Simulé),37.59€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,One,0,En stock,1
Libertarianism for Beginners,Unilever (Simulé),51.33€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/libertarianism-for-beginners_982/index.html,Two,0,En stock,1
It's Only the Himalayas,Unilever (Simulé),45.17€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/its-only-the-himalayas_981/index.html,Two,0,En stock,1
In Her Wake,Unilever (Simulé),12.84€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/in-her-wake_980/index.html,One,0,En stock,2
How Music Works,Unilever (Simulé),37.32€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/how-music-works_979/index.html,Two,0,En stock,2
"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",Unilever (Simulé),30.52€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/foolproof-preserving-a-guide-to-small-batch-jams-jellies-pickles-condiments-and-more-a-foolproof-guide-to-making-small-batch-jams-jellies-pickles-condiments-and-more_978/index.html,Three,0,En stock,2
Chase Me (Paris Nights #2),Unilever (Simulé),25.27€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/chase-me-paris-nights-2_977/index.html,Five,0,En stock,2
Black Dust,Unilever (Simulé),34.53€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/black-dust_976/index.html,Five,0,En stock,2
Birdsong: A Story in Pictures,Unilever (Simulé),54.64€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/birdsong-a-story-in-pictures_975/index.html,Three,0,En stock,2
America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,Unilever (Simulé),22.50€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/americas-cradle-of-quarterbacks-western-pennsylvanias-football-factory-from-johnny-unitas-to-joe-montana_974/index.html,Three,0,En stock,2
Aladdin and His Wonderful Lamp,Unilever (Simulé),53.13€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/aladdin-and-his-wonderful-lamp_973/index.html,Three,0,En stock,2
Worlds Elsewhere: Journeys Around Shakespeare’s Globe,Unilever (Simulé),40.30€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/worlds-elsewhere-journeys-around-shakespeares-globe_972/index.html,Five,0,En stock,2
Wall and Piece,Unilever (Simulé),44.18€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/wall-and-piece_971/index.html,Four,0,En stock,2
The Four Agreements: A Practical Guide to Personal Freedom,Unilever (Simulé),17.66€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-four-agreements-a-practical-guide-to-personal-freedom_970/index.html,Five,0,En stock,2
The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Unilever (Simulé),31.05€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-five-love-languages-how-to-express-heartfelt-commitment-to-your-mate_969/index.html,Three,0,En stock,2
The Elephant Tree,Unilever (Simulé),23.82€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-elephant-tree_968/index.html,Five,0,En stock,2
The Bear and the Piano,Unilever (Simulé),36.89€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-bear-and-the-piano_967/index.html,One,0,En stock,2
Sophie's World,Unilever (Simulé),15.94€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/sophies-world_966/index.html,Five,0,En stock,2
Penny Maybe,Unilever (Simulé),33.29€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/penny-maybe_965/index.html,Three,0,En stock,2
Maude (1883-1993):She Grew Up with the country,Unilever (Simulé),18.02€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/maude-1883-1993she-grew-up-with-the-country_964/index.html,Two,0,En stock,2
"In a Dark, Dark Wood",Unilever (Simulé),19.63€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/in-a-dark-dark-wood_963/index.html,One,0,En stock,2
Behind Closed Doors,Unilever (Simulé),52.22€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/behind-closed-doors_962/index.html,Four,0,En stock,2
You can't bury them all: Poems,Unilever (Simulé),33.63€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/you-cant-bury-them-all-poems_961/index.html,Two,0,En stock,2
Slow States of Collapse: Poems,Unilever (Simulé),57.31€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/slow-states-of-collapse-poems_960/index.html,Three,0,En stock,3
Reasons to Stay Alive,Unilever (Simulé),26.41€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/reasons-to-stay-alive_959/index.html,Two,0,En stock,3
Private Paris (Private #10),Unilever (Simulé),47.61€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/private-paris-private-10_958/index.html,Five,0,En stock,3
#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,Unilever (Simulé),23.11€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/higherselfie-wake-up-your-life-free-your-soul-find-your-tribe_957/index.html,Five,0,En stock,3
Without Borders (Wanderlove #1),Unilever (Simulé),45.07€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/without-borders-wanderlove-1_956/index.html,Two,0,En stock,3
When We Collided,Unilever (Simulé),31.77€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/when-we-collided_955/index.html,One,0,En stock,3
"We Love You, Charlie Freeman",Unilever (Simulé),50.27€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/we-love-you-charlie-freeman_954/index.html,Five,0,En stock,3
Untitled Collection: Sabbath Poems 2014,Unilever (Simulé),14.27€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/untitled-collection-sabbath-poems-2014_953/index.html,Four,0,En stock,3
"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",Unilever (Simulé),44.18€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/unseen-city-the-majesty-of-pigeons-the-discreet-charm-of-snails-other-wonders-of-the-urban-wilderness_952/index.html,Four,0,En stock,3
Unicorn Tracks,Unilever (Simulé),18.78€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/unicorn-tracks_951/index.html,Three,0,En stock,3
"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",Unilever (Simulé),25.52€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/unbound-how-eight-technologies-made-us-human-transformed-society-and-brought-our-world-to-the-brink_950/index.html,One,0,En stock,3
Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),Unilever (Simulé),16.28€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/tsubasa-world-chronicle-2-tsubasa-world-chronicle-2_949/index.html,One,0,En stock,3
Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,Unilever (Simulé),31.12€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/throwing-rocks-at-the-google-bus-how-growth-became-the-enemy-of-prosperity_948/index.html,Three,0,En stock,3
This One Summer,Unilever (Simulé),19.49€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/this-one-summer_947/index.html,Four,0,En stock,3
Thirst,Unilever (Simulé),17.27€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/thirst_946/index.html,Five,0,En stock,3
The Torch Is Passed: A Harding Family Story,Unilever (Simulé),19.09€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-torch-is-passed-a-harding-family-story_945/index.html,One,0,En stock,3
The Secret of Dreadwillow Carse,Unilever (Simulé),56.13€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-secret-of-dreadwillow-carse_944/index.html,One,0,En stock,3
"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",Unilever (Simulé),56.41€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-pioneer-woman-cooks-dinnertime-comfort-classics-freezer-food-16-minute-meals-and-other-delicious-ways-to-solve-supper_943/index.html,One,0,En stock,3
The Past Never Ends,Unilever (Simulé),56.50€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-past-never-ends_942/index.html,Four,0,En stock,3
The Natural History of Us (The Fine Art of Pretending #2),Unilever (Simulé),45.22€,Hygiène & Beauté,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-natural-history-of-us-the-fine-art-of-pretending-2_941/index.html,Three,0,En stock,3
